Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783283572,50,,Aggregated,33.300000,0.000000,15,18,21,26,71,890,2000,2400,3500,3800,3800,2004,0,15,122.69507195409216,9.220291000019643,3782.9010859995833,14.150698602794412
1783283573,50,,Aggregated,33.200000,0.000000,15,18,21,25,70,890,2000,2400,3500,3800,3800,2035,0,15,121.0368522039325,9.220291000019643,3782.9010859995833,13.965601965601966
1783283574,50,,Aggregated,33.500000,0.000000,15,18,21,25,68,890,2000,2400,3500,3800,3800,2066,0,15,119.4260534574077,9.220291000019643,3782.9010859995833,13.786060019361084
1783283575,50,,Aggregated,33.600000,0.000000,15,18,21,24,66,880,2000,2300,3500,3800,3800,2105,0,15,117.47876347221035,9.220291000019643,3782.9010859995833,13.56769596199525
1783283576,50,,Aggregated,33.300000,0.000000,15,18,21,24,64,850,2000,2300,3500,3800,3800,2135,0,15,116.0285362145218,9.220291000019643,3782.9010859995833,13.405152224824356
1783283577,50,,Aggregated,33.200000,0.000000,15,18,21,24,62,790,1900,2300,3500,3800,3800,2166,0,15,114.56637397230008,9.220291000019643,3782.9010859995833,13.241920590951063
1783283578,50,,Aggregated,33.400000,0.000000,15,17,20,23,60,780,1900,2300,3500,3800,3800,2203,0,15,112.88861256695498,9.220291000019643,3782.9010859995833,13.053109396277803
1783283579,50,,Aggregated,33.200000,0.000000,15,17,20,23,59,770,1900,2300,3500,3800,3800,2238,0,15,111.39071296425479,9.220291000019643,3782.9010859995833,12.880250223413762
1783283580,50,,Aggregated,33.200000,0.000000,15,17,20,23,58,760,1800,2300,3500,3800,3800,2268,0,14,110.13458918694953,9.220291000019643,3782.9010859995833,12.736331569664904
1783283581,50,,Aggregated,33.400000,0.000000,14,17,20,23,56,700,1800,2300,3500,3800,3800,2305,0,14,108.62362508590041,9.220291000019643,3782.9010859995833,12.563991323210413
1783283582,50,,Aggregated,33.700000,0.000000,14,17,20,23,55,700,1800,2300,3500,3800,3800,2332,0,14,107.53818544082372,9.220291000019643,3782.9010859995833,12.441680960548885
1783283583,50,,Aggregated,33.300000,0.000000,14,17,20,23,55,600,1800,2300,3500,3800,3800,2367,0,14,106.16264194719125,9.220291000019643,3782.9010859995833,12.28728348119983
1783283584,50,,Aggregated,32.700000,0.000000,14,17,20,23,54,600,1800,2300,3500,3800,3800,2399,0,14,104.93052403293161,9.220291000019643,3782.9010859995833,12.150062526052523
1783283585,50,,Aggregated,33.100000,0.000000,14,17,20,22,53,560,1700,2300,3500,3800,3800,2430,0,14,103.7811028069978,9.220291000019643,3782.9010859995833,12.020576131687243
